first_name,last_name,season,season_type,league,team,games,starts,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus,first_name_norm_x,last_name_norm_x,full_name_norm_x,in_nba,plus_minus,calculated_possessions,plays_used,birth_date,first_name_norm_y,last_name_norm_y,full_name_norm_y
Sosa,Puerto,2012.0,Full Season,NBA,Raptors,17.0,12.0,460.7333,163.0,31.0,81.0,24.0,61.0,29.0,34.0,7.0,8.0,26.0,26.0,0.0,25.0,5.0,0.0,0.0,3.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,895.5,856.7856,5937.7434,18.6119,0.5192,0.42960000000000004,0.2394,1.0786,6.5082,3.9161,11.7969,0.6884,0.43860000000000005,13.7393,-3.0236,sosa,puerto,sosa|puerto,,-29.0,895.5,184.0,1982-10-05,sosa,puerto,sosa|puerto
Sosa,Puerto,2013.0,Full Season,NBA,Raptors,65.0,2.0,1495.0,693.0,141.0,331.0,95.0,285.0,126.0,147.0,30.0,34.0,114.0,103.0,0.0,80.0,48.0,0.0,0.0,7.0,131.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.0,2815.3974,7525.3031,23.602,0.509,0.4627,0.2386,3.9574,10.4961,7.1645,10.313,1.7061000000000002,0.2751,10.5169,-1.8731,sosa,puerto,sosa|puerto,,-79.0,2998.0,767.0,1982-10-05,sosa,puerto,sosa|puerto
Sosa,Puerto,2014.0,Full Season,NBA,Nets,90.0,28.0,2033.55,635.0,126.0,268.0,93.0,279.0,104.0,136.0,27.0,50.0,157.0,96.0,0.0,72.0,58.0,0.0,0.0,11.0,179.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4087.0,3847.0458,8611.4198,15.7604,0.5232,0.5101,0.24860000000000002,4.2629,9.6142,6.5991,6.5065,1.3697,0.2144,10.606300000000001,-2.652,sosa,puerto,sosa|puerto,,-69.0,4087.0,690.0,1982-10-05,sosa,puerto,sosa|puerto
Sosa,Puerto,2015.0,Full Season,NBA,Nets,80.0,19.0,1886.1333,611.0,137.0,255.0,83.0,226.0,88.0,110.0,29.0,33.0,192.0,90.0,0.0,68.0,60.0,0.0,0.0,6.0,157.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,3949.0,3647.042,8273.9074,14.4542,0.5771000000000001,0.46990000000000004,0.22870000000000001,2.789,12.8096,8.0647,8.8037,1.6639,0.38720000000000004,11.3827,-1.0885,sosa,puerto,sosa|puerto,,-46.0,3949.0,606.0,1982-10-05,sosa,puerto,sosa|puerto
Sosa,Puerto,2016.0,Full Season,NBA,Wizards,13.0,0.0,192.1833,65.0,9.0,22.0,12.0,37.0,11.0,15.0,3.0,1.0,26.0,14.0,0.0,2.0,4.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,413.5,394.212,8104.4057,15.3861,0.4954,0.6271,0.25420000000000004,1.0996,14.4592,8.5015,11.9256,0.8230000000000001,0.5809000000000001,2.9586,-2.246,sosa,puerto,sosa|puerto,,31.0,413.5,69.0,1982-10-05,sosa,puerto,sosa|puerto
Sosa,Puerto,2017.0,Full Season,NBA,Clippers,30.0,0.0,308.3667,86.0,16.0,36.0,14.0,44.0,12.0,16.0,0.0,3.0,21.0,11.0,1.0,7.0,3.0,9.0,10.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.5,613.9722,8535.6144,13.7383,0.494,0.55,0.2,0.2474,9.0887,4.8023,4.395,0.6945,0.0,7.4436,-6.0958,sosa,puerto,sosa|puerto,,-77.0,641.5,95.0,1982-10-05,sosa,puerto,sosa|puerto
Soumaila,Stark,2021.0,Full Season,EuroLeague,Black Bears,5.0,0.0,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9361,16.9361,1757.3534,5.2725,,,,0.0,29.6346,15.5573,12.4714,0.0,0.0,100.0,,soumaila,stark,soumaila|stark,False,,,,1986-06-26,soumaila,stark,soumaila|stark
Soumaila,Stark,2021.0,Full Season,Italy - Liga A,Black Bears,18.0,2.0,236.0,47.0,8.0,21.0,6.0,22.0,13.0,16.0,4.0,12.0,25.0,27.0,0.0,10.0,19.0,0.0,0.0,1.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.726,429.726,1383.8634,12.3704,0.4696,0.5116,0.37210000000000004,6.5947,14.4535,10.2309,17.2709,4.238,1.0135,16.6556,5.9286,soumaila,stark,soumaila|stark,False,,,,1986-06-26,soumaila,stark,soumaila|stark
Sow,Fantinelli,2021.0,Full Season,EuroCup,Golden Hurricane,7.0,3.0,62.65,6.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,4.0,0.0,4.0,4.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5654,109.5654,988.1106,9.2646,0.38070000000000004,0.2857,0.2857,3.444,17.6565,10.2772,8.6996,3.6426,2.1395,33.67,-0.5578000000000001,sow,fantinelli,sow|fantinelli,False,,,,1997-11-05,sow,fantinelli,sow|fantinelli
Spanoulis,Belinelli,2017.0,Full Season,EuroCup,Nittany Lions,14.0,0.0,274.84,147.0,35.0,79.0,14.0,53.0,35.0,42.0,3.0,11.0,33.0,42.0,0.0,40.0,12.0,0.0,0.0,2.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.9778,491.9778,1235.1534,33.0196,0.4884,0.4015,0.31820000000000004,6.6624,16.7095,9.2887,29.5719,2.0878,1.3482,20.9996,-0.1773,spanoulis,belinelli,spanoulis|belinelli,True,,,,1992-12-01,spanoulis,belinelli,spanoulis|belinelli
Spanoulis,Belinelli,2015.0,Full Season,NBA,Rockets,37.0,0.0,311.25,86.0,24.0,64.0,6.0,28.0,20.0,28.0,11.0,14.0,29.0,15.0,0.0,23.0,7.0,0.0,0.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.0,631.6054,9693.748,17.6185,0.4122,0.3043,0.3043,4.7129,12.0741,6.8081,8.5855,1.215,1.0441,18.0647,-7.0564,spanoulis,belinelli,spanoulis|belinelli,,-60.0,684.0,127.0,1992-12-01,spanoulis,belinelli,spanoulis|belinelli
Speedy,Faverani,2019.0,Full Season,EuroLeague,Buffaloes,2.0,0.0,40.25,18.0,5.0,14.0,1.0,6.0,5.0,6.0,0.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2684,71.2684,2124.7787,30.7299,0.3975,0.30000000000000004,0.30000000000000004,8.8636,13.5979,10.026,10.309,1.6998000000000002,0.0,11.7005,-9.8787,speedy,faverani,speedy|faverani,True,,,,1986-05-07,speedy,faverani,speedy|faverani
Speedy,Faverani,2010.0,Full Season,NBA,Timberwolves,82.0,1.0,1731.9333,674.0,252.0,540.0,1.0,15.0,167.0,233.0,40.0,58.0,156.0,258.0,0.0,137.0,55.0,0.0,0.0,5.0,137.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3713.5,3467.3394,7919.9322,19.9354,0.5125000000000001,0.027,0.4198,5.0195,12.1896,8.1937,24.3804,1.3875,0.5690000000000001,17.2431,-3.0182,speedy,faverani,speedy|faverani,,-208.0,3713.5,817.0,1986-05-07,speedy,faverani,speedy|faverani
Speedy,Faverani,2011.0,Full Season,NBA,Cavaliers,81.0,38.0,2132.6333,1075.0,359.0,761.0,3.0,15.0,348.0,423.0,62.0,46.0,209.0,419.0,0.0,178.0,60.0,0.0,0.0,8.0,93.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4395.5,4134.1533,7659.0943,24.2062,0.5587,0.0193,0.5451,3.3283,12.254,7.4693,34.5815,1.458,0.0692,15.612400000000001,0.3032,speedy,faverani,speedy|faverani,,-497.0,4395.5,1169.0,1986-05-07,speedy,faverani,speedy|faverani
Speedy,Faverani,2012.0,Full Season,NBA,,76.0,35.0,2086.4,837.0,238.0,557.0,47.0,122.0,220.0,283.0,52.0,36.0,214.0,397.0,0.0,163.0,48.0,0.0,0.0,4.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4185.5,3947.1325,6621.3677,20.998,0.5214,0.18,0.4169,2.1776,12.7906,6.9685,33.5528,1.4681,0.0164,16.9008,-1.4809999999999999,speedy,faverani,speedy|faverani,,-60.0,4185.5,982.0,1986-05-07,speedy,faverani,speedy|faverani
Speedy,Faverani,2013.0,Full Season,NBA,Bobcats,61.0,0.0,1651.55,876.0,243.0,569.0,33.0,107.0,291.0,347.0,66.0,27.0,142.0,230.0,0.0,104.0,48.0,0.0,0.0,7.0,91.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3451.0,3146.6631,7546.8092,25.6866,0.5286000000000001,0.1583,0.5133,1.9536,11.5135,6.7925,26.1672,1.5006,0.5478000000000001,11.1507,-0.39930000000000004,speedy,faverani,speedy|faverani,,-374.0,3451.0,954.0,1986-05-07,speedy,faverani,speedy|faverani
Speedy,Faverani,2014.0,Full Season,NBA,,83.0,19.0,2214.05,1021.0,295.0,645.0,35.0,124.0,326.0,404.0,61.0,38.0,165.0,340.0,0.0,148.0,49.0,0.0,0.0,9.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4564.0,4249.0814,7853.9367,22.6742,0.54,0.1618,0.5262,3.4388,7.9092,5.3416,28.5293,1.2485,0.376,13.499,-0.7906000000000001,speedy,faverani,speedy|faverani,,-161.0,4564.0,1104.0,1986-05-07,speedy,faverani,speedy|faverani
Speedy,Faverani,2015.0,Full Season,NBA,,74.0,13.0,1406.0833,477.0,122.0,319.0,29.0,85.0,146.0,192.0,25.0,25.0,143.0,205.0,0.0,96.0,33.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.0,2768.1829,8353.6295,18.586,0.488,0.21,0.4753,2.406,11.9046,7.37,24.6295,1.4207,0.02,16.3835,-2.7903000000000002,speedy,faverani,speedy|faverani,,-126.0,2890.0,598.0,1986-05-07,speedy,faverani,speedy|faverani
Speedy,Faverani,2016.0,Full Season,NBA,Wizards,82.0,5.0,1667.0667,810.0,244.0,481.0,36.0,111.0,214.0,283.0,40.0,25.0,178.0,239.0,0.0,115.0,46.0,0.0,0.0,5.0,102.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3657.0,3419.5355,8104.4057,21.818,0.5652,0.1875,0.47800000000000004,2.2543,12.2035,8.4196,20.2585,1.5201,0.3276,13.8301,-0.2757,speedy,faverani,speedy|faverani,,-52.0,3657.0,854.0,1986-05-07,speedy,faverani,speedy|faverani
Speedy,Faverani,2017.0,Full Season,NBA,Hornets,50.0,1.0,810.6667,312.0,79.0,201.0,21.0,62.0,91.0,118.0,25.0,11.0,62.0,129.0,6.0,46.0,27.0,42.0,26.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.5,1616.1242,7906.5157,20.062,0.4954,0.23570000000000002,0.44870000000000004,0.6875,9.1328,5.1419,23.7479,1.8043,0.0043,12.7452,-2.3924,speedy,faverani,speedy|faverani,,-81.0,1748.5,369.0,1986-05-07,speedy,faverani,speedy|faverani
Speedy,Faverani,2018.0,Full Season,NBA,,28.0,3.0,392.4333,136.0,34.0,91.0,8.0,26.0,44.0,57.0,8.0,6.0,32.0,77.0,4.0,30.0,14.0,22.0,14.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.5,790.9393,8332.2409,19.2576,0.4778,0.223,0.4973,2.9847,9.0378,5.6371,27.0806,1.7919,0.8825000000000001,17.397100000000002,-3.1172,speedy,faverani,speedy|faverani,,-83.0,828.5,177.0,1986-05-07,speedy,faverani,speedy|faverani
Spencer,Cleaves,2014.0,Full Season,EuroCup,Rams,6.0,0.0,54.33,8.0,2.0,15.0,0.0,0.0,4.0,4.0,4.0,6.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3259,92.3259,688.2417,17.4834,0.23870000000000002,0.0,0.2667,13.917300000000001,17.58,16.2565,4.9108,0.0,6.9525,10.661,-8.2445,spencer,cleaves,spencer|cleaves,True,,,,1993-11-29,spencer,cleaves,spencer|cleaves
Spencer,Cleaves,2018.0,Full Season,EuroLeague,Gators,34.0,23.0,607.37,278.0,110.0,192.0,0.0,0.0,58.0,80.0,13.0,66.0,112.0,34.0,0.0,33.0,19.0,0.0,0.0,29.0,88.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.6415,1067.6415,2390.6366,21.3431,0.6118,0.0,0.4167,16.3123,23.4085,20.3077,7.9032,2.1374,4.7355,12.6826,3.7145,spencer,cleaves,spencer|cleaves,True,,,,1993-11-29,spencer,cleaves,spencer|cleaves
Spencer,Cleaves,2018.0,Full Season,Spain - ACB,Gators,43.0,33.0,817.24,367.0,142.0,237.0,0.0,0.0,83.0,115.0,16.0,65.0,177.0,40.0,0.0,42.0,21.0,0.0,0.0,34.0,119.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.8847,1496.8847,3235.3985,19.4616,0.638,0.0,0.4852,12.0246,26.3687,18.1263,6.8241,1.9399000000000002,4.964,12.7427,4.4479,spencer,cleaves,spencer|cleaves,True,,,,1993-11-29,spencer,cleaves,spencer|cleaves
Spencer,Cleaves,2019.0,Full Season,EuroLeague,Gators,33.0,26.0,853.75,398.0,167.0,270.0,0.0,0.0,64.0,89.0,9.0,117.0,163.0,36.0,0.0,43.0,25.0,0.0,0.0,28.0,85.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.5615,1508.5615,2341.2556,20.0396,0.6437,0.0,0.3296,17.3868,23.7671,21.918,10.1696,1.4232,3.8991,12.2104,5.039,spencer,cleaves,spencer|cleaves,True,,,,1993-11-29,spencer,cleaves,spencer|cleaves
Spencer,Cleaves,2019.0,Full Season,Spain - ACB,Gators,36.0,30.0,769.36,335.0,140.0,224.0,1.0,3.0,52.0,83.0,5.0,71.0,148.0,42.0,0.0,39.0,27.0,0.0,0.0,43.0,110.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.9715,1410.9715,2640.9683,18.8774,0.6356,0.0132,0.36560000000000004,12.5515,22.3181,19.2446,11.5871,2.2741,6.6105,12.8917,6.5595,spencer,cleaves,spencer|cleaves,True,,,,1993-11-29,spencer,cleaves,spencer|cleaves
Spencer,Cleaves,2020.0,Full Season,NBA,Celtics,22.0,0.0,131.7667,41.0,16.0,34.0,1.0,2.0,6.0,7.0,3.0,13.0,30.0,9.0,36.0,8.0,3.0,7.0,6.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,271.3961,8891.6036,15.3643,0.5246000000000001,0.055600000000000004,0.19440000000000002,12.1118,25.8655,17.1924,10.4699,1.3543,6.8617,16.9924,-2.8436,spencer,cleaves,spencer|cleaves,,-20.0,288.0,47.0,1993-11-29,spencer,cleaves,spencer|cleaves
Spencer,Cleaves,2021.0,Full Season,NBA,76ers,6.0,0.0,21.5,4.0,1.0,4.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,45.2209,3554.5709,15.3007,0.3472,0.0,1.0,11.9312,8.8241,10.6813,7.4051,0.0,8.457699999999999,25.7732,-9.3242,spencer,cleaves,spencer|cleaves,,-13.0,48.5,8.0,1993-11-29,spencer,cleaves,spencer|cleaves
Splitter,Jerrett,2012.0,Full Season,EuroCup,Volunteers,2.0,0.0,21.85,6.0,2.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0824,37.0824,415.7945,13.3772,0.6303000000000001,0.0,1.0,11.0952,33.3454,23.0653,10.5868,3.0073,0.0,17.3611,3.6679,splitter,jerrett,splitter|jerrett,False,,,,1980-03-05,splitter,jerrett,splitter|jerrett
Splitter,Jerrett,2012.0,Full Season,Spain - ACB,Colonials,4.0,2.0,53.57,20.0,10.0,23.0,0.0,0.0,0.0,0.0,2.0,6.0,9.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2177,93.2177,2383.9329,30.7364,0.4348,0.0,0.0,15.4204,23.6169,19.2868,4.9551,2.3902,0.0,30.303,-14.1468,splitter,jerrett,splitter|jerrett,False,,,,1980-03-05,splitter,jerrett,splitter|jerrett
Splitter,Jerrett,2015.0,Full Season,EuroCup,Boilermakers,14.0,10.0,87.06,30.0,14.0,24.0,0.0,0.0,2.0,6.0,3.0,8.0,15.0,3.0,0.0,10.0,3.0,0.0,0.0,1.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.9594,150.9594,1257.1104,21.5516,0.5631,0.0,0.25,12.232,22.0656,18.876,9.6217,2.3255,1.2138,27.2926,-3.8125999999999998,splitter,jerrett,splitter|jerrett,False,,,,1980-03-05,splitter,jerrett,splitter|jerrett
Stan,Aldemir,2021.0,Full Season,Spain - ACB,Midshipmen,20.0,3.0,262.04,62.0,4.0,13.0,14.0,30.0,12.0,15.0,1.0,6.0,27.0,11.0,0.0,7.0,10.0,0.0,0.0,0.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.7591,460.7591,1564.8367,10.7207,0.625,0.6977,0.3488,3.8601,15.4927,9.9999,7.2633,1.8833000000000002,0.0,12.3675,2.0966,stan,aldemir,stan|aldemir,False,,,,1993-09-09,stan,aldemir,stan|aldemir
Stanislav,Nesby,2021.0,Full Season,EuroCup,Flames,14.0,5.0,274.41,78.0,20.0,24.0,9.0,24.0,11.0,14.0,0.0,7.0,17.0,22.0,0.0,19.0,11.0,0.0,0.0,7.0,38.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.5077,484.5077,981.6927,12.602,0.7201000000000001,0.5,0.2917,2.7407,9.5568,5.1734,14.5538,2.2282,2.7022,25.9705,5.0451,stanislav,nesby,stanislav|nesby,False,,,,1998-02-05,stanislav,nesby,stanislav|nesby
Stanley,Hernangomez,2021.0,Full Season,EuroCup,Chippewas,4.0,0.0,33.03,5.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8386,58.8386,944.1355,11.8265,0.4167,0.33330000000000004,0.0,7.3261,29.7817,18.2072,12.1003,0.0,14.109,25.0,0.6264000000000001,stanley,hernangomez,stanley|hernangomez,False,,,,2003-12-07,stanley,hernangomez,stanley|hernangomez
Stefano,Magette,2016.0,Full Season,EuroLeague,Redhawks,6.0,0.0,48.01,10.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5082,86.5082,1946.0506,11.9106,0.5556,0.2222,0.0,8.1104,10.3018,9.7815,2.0882,3.9861,2.5211,25.0,0.5803,stefano,magette,stefano|magette,True,,,,1992-06-09,stefano,magette,stefano|magette
Stefano,Magette,2016.0,Full Season,Spain - ACB,Redhawks,12.0,0.0,115.38,28.0,9.0,18.0,1.0,2.0,7.0,11.0,2.0,4.0,17.0,0.0,0.0,7.0,5.0,0.0,0.0,8.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.7617,214.7617,3443.5215,13.0442,0.5636,0.1,0.55,5.6798,19.3251,13.3049,0.0,2.6257,6.9175,21.9849,-1.3792,stefano,magette,stefano|magette,True,,,,1992-06-09,stefano,magette,stefano|magette
Stefano,Magette,2018.0,Full Season,EuroCup,Golden Hurricane,12.0,0.0,211.03,61.0,21.0,49.0,2.0,6.0,13.0,18.0,4.0,14.0,36.0,9.0,0.0,11.0,16.0,0.0,0.0,7.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.7113,375.7113,1370.8735,17.0219,0.4847,0.1091,0.32730000000000004,9.0433,20.5468,15.8043,6.7713,4.2437,3.1974,14.881,1.1009,stefano,magette,stefano|magette,True,,,,1992-06-09,stefano,magette,stefano|magette
Stefano,Magette,2019.0,Full Season,EuroCup,Golden Hurricane,18.0,10.0,378.73,173.0,65.0,119.0,0.0,2.0,43.0,51.0,6.0,17.0,59.0,13.0,0.0,23.0,20.0,0.0,0.0,21.0,47.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.3241,663.3241,1479.9661,21.6017,0.603,0.0165,0.42150000000000004,5.2656,21.955,12.8366,8.8816,3.0283,6.2587,13.8188,5.664,stefano,magette,stefano|magette,True,,,,1992-06-09,stefano,magette,stefano|magette
Stefano,Magette,2020.0,Full Season,EuroLeague,Monarchs,26.0,12.0,390.58,163.0,61.0,101.0,4.0,10.0,29.0,36.0,5.0,20.0,42.0,11.0,0.0,17.0,23.0,0.0,0.0,9.0,61.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.389,681.389,2110.9348,18.2202,0.6425000000000001,0.0901,0.32430000000000003,6.8185,16.7997,12.025,6.168,3.5641,3.0069,11.8187,1.5926,stefano,magette,stefano|magette,True,,,,1992-06-09,stefano,magette,stefano|magette
Stefano,Magette,2020.0,Full Season,Spain - ACB,Monarchs,19.0,10.0,318.7,114.0,36.0,72.0,3.0,16.0,33.0,40.0,6.0,27.0,43.0,12.0,0.0,14.0,12.0,0.0,0.0,10.0,40.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.8974,558.8974,2130.7267,18.2314,0.5398000000000001,0.18180000000000002,0.4545,11.7039,16.3329,14.3389,6.8288,1.8326,3.6246,11.7057,1.772,stefano,magette,stefano|magette,True,,,,1992-06-09,stefano,magette,stefano|magette
Stefano,Magette,2017.0,Full Season,NBA,Knicks,32.0,4.0,331.4667,98.0,38.0,79.0,1.0,7.0,19.0,26.0,11.0,22.0,42.0,8.0,14.0,12.0,15.0,29.0,9.0,8.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,662.83,7940.7618,14.3186,0.5029,0.0814,0.3023,7.9463,13.5953,9.5143,4.7629,2.1659,2.454,10.9649,-2.7868,stefano,magette,stefano|magette,,-2.0,694.0,113.0,1992-06-09,stefano,magette,stefano|magette
Stefhon,Ochefu,2012.0,Full Season,Italy - Liga A,Seawolves,32.0,21.0,987.0,307.0,42.0,94.0,46.0,138.0,85.0,103.0,5.0,16.0,96.0,50.0,0.0,71.0,38.0,0.0,0.0,17.0,95.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.1135,1824.1135,2374.859,16.2881,0.5535,0.5948,0.444,1.8739,14.9413,8.2652,9.99,1.9227,1.8669,20.3836,-1.4871,stefhon,ochefu,stefhon|ochefu,True,,,,1983-02-25,stefhon,ochefu,stefhon|ochefu
Stefhon,Ochefu,2014.0,Full Season,Italy - Liga A,Horned Frogs,8.0,7.0,172.0,46.0,16.0,34.0,1.0,17.0,11.0,19.0,0.0,4.0,18.0,5.0,0.0,13.0,4.0,0.0,0.0,2.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.6168,305.6168,2487.5785,20.9109,0.3875,0.33330000000000004,0.3725,3.6574,14.9913,7.8476,6.6332,1.0543,1.4768,17.9657,-8.1259,stefhon,ochefu,stefhon|ochefu,True,,,,1983-02-25,stefhon,ochefu,stefhon|ochefu
Stefhon,Ochefu,2010.0,Full Season,NBA,,7.0,1.0,113.25,28.0,9.0,21.0,2.0,11.0,4.0,6.0,2.0,4.0,14.0,15.0,0.0,10.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.5,235.7952,8263.566,17.012,0.3854,0.32780000000000004,0.17880000000000001,5.4398,14.2177,9.1485,16.6446,1.2584,0.6211,18.7277,-6.0213,stefhon,ochefu,stefhon|ochefu,,-28.0,247.5,45.0,1983-02-25,stefhon,ochefu,stefhon|ochefu
Stephane,Dort,2010.0,Full Season,NBA,Magic,95.0,0.0,1300.2167,335.0,138.0,250.0,0.0,3.0,59.0,86.0,16.0,128.0,275.0,26.0,0.0,49.0,20.0,0.0,0.0,74.0,167.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2648.5,2471.048,8785.9625,12.236,0.5759000000000001,0.0119,0.33990000000000004,11.7987,25.7677,17.2242,1.474,1.0147,3.9665,14.4185,0.4676,stephane,dort,stephane|dort,,78.0,2648.5,349.0,1984-01-09,stephane,dort,stephane|dort
Stephane,Dort,2011.0,Full Season,NBA,,80.0,14.0,2032.9,817.0,337.0,599.0,1.0,4.0,140.0,193.0,57.0,148.0,483.0,70.0,0.0,81.0,36.0,0.0,0.0,91.0,188.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4112.0,3968.7026,7904.3588,17.1358,0.5914,0.006200000000000001,0.31320000000000003,8.0431,29.249,18.3966,3.9908,1.0949,3.7284,10.900500000000001,0.8689,stephane,dort,stephane|dort,,12.0,4112.0,786.0,1984-01-09,stephane,dort,stephane|dort
Stephane,Dort,2012.0,Full Season,NBA,Suns,66.0,66.0,2114.0667,1017.0,427.0,767.0,0.0,2.0,163.0,251.0,57.0,185.0,474.0,59.0,0.0,90.0,48.0,0.0,0.0,99.0,142.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4310.5,4079.1982,6112.8157,20.79,0.5782,0.0026000000000000003,0.3264,9.4306,25.4748,17.474,3.9285,1.1489,3.5891,9.2837,2.1209,stephane,dort,stephane|dort,,90.0,4310.5,986.0,1984-01-09,stephane,dort,stephane|dort
